date,branch,cash,equity,positions
2020-07-31,TFM,100000000.0,100000000.0,0
2020-08-03,TFM,100000000.0,100000000.0,0
2020-08-04,TFM,100000000.0,100000000.0,0
2020-08-05,TFM,100000000.0,100000000.0,0
2020-08-06,TFM,100000000.0,100000000.0,0
2020-08-07,TFM,100000000.0,100000000.0,0
2020-08-10,TFM,100000000.0,100000000.0,0
2020-08-11,TFM,100000000.0,100000000.0,0
2020-08-12,TFM,100000000.0,100000000.0,0
2020-08-13,TFM,100000000.0,100000000.0,0
2020-08-14,TFM,100000000.0,100000000.0,0
2020-08-17,TFM,100000000.0,100000000.0,0
2020-08-18,TFM,100000000.0,100000000.0,0
2020-08-19,TFM,100000000.0,100000000.0,0
2020-08-20,TFM,100000000.0,100000000.0,0
2020-08-21,TFM,100000000.0,100000000.0,0
2020-08-24,TFM,100000000.0,100000000.0,0
2020-08-25,TFM,100000000.0,100000000.0,0
2020-08-26,TFM,100000000.0,100000000.0,0
2020-08-27,TFM,100000000.0,100000000.0,0
2020-08-28,TFM,100000000.0,100000000.0,0
2020-08-31,TFM,100000000.0,100000000.0,0
2020-09-01,TFM,100000000.0,100000000.0,0
2020-09-03,TFM,100000000.0,100000000.0,0
2020-09-04,TFM,100000000.0,100000000.0,0
2020-09-07,TFM,100000000.0,100000000.0,0
2020-09-08,TFM,100000000.0,100000000.0,0
2020-09-09,TFM,100000000.0,100000000.0,0
2020-09-10,TFM,100000000.0,100000000.0,0
2020-09-11,TFM,100000000.0,100000000.0,0
2020-09-14,TFM,100000000.0,100000000.0,0
2020-09-15,TFM,100000000.0,100000000.0,0
2020-09-16,TFM,100000000.0,100000000.0,0
2020-09-17,TFM,100000000.0,100000000.0,0
2020-09-18,TFM,100000000.0,100000000.0,0
2020-09-21,TFM,100000000.0,100000000.0,0
2020-09-22,TFM,100000000.0,100000000.0,0
2020-09-23,TFM,100000000.0,100000000.0,0
2020-09-24,TFM,100000000.0,100000000.0,0
2020-09-25,TFM,100000000.0,100000000.0,0
2020-09-28,TFM,100000000.0,100000000.0,0
2020-09-29,TFM,100000000.0,100000000.0,0
2020-09-30,TFM,100000000.0,100000000.0,0
2020-10-01,TFM,100000000.0,100000000.0,0
2020-10-02,TFM,100000000.0,100000000.0,0
2020-10-05,TFM,100000000.0,100000000.0,0
2020-10-06,TFM,100000000.0,100000000.0,0
2020-10-07,TFM,100000000.0,100000000.0,0
2020-10-08,TFM,100000000.0,100000000.0,0
2020-10-09,TFM,100000000.0,100000000.0,0
2020-10-12,TFM,100000000.0,100000000.0,0
2020-10-13,TFM,100000000.0,100000000.0,0
2020-10-14,TFM,100000000.0,100000000.0,0
2020-10-15,TFM,100000000.0,100000000.0,0
2020-10-16,TFM,100000000.0,100000000.0,0
2020-10-19,TFM,100000000.0,100000000.0,0
2020-10-20,TFM,100000000.0,100000000.0,0
2020-10-21,TFM,100000000.0,100000000.0,0
2020-10-22,TFM,100000000.0,100000000.0,0
2020-10-23,TFM,100000000.0,100000000.0,0
2020-10-26,TFM,100000000.0,100000000.0,0
2020-10-27,TFM,100000000.0,100000000.0,0
2020-10-28,TFM,100000000.0,100000000.0,0
2020-10-29,TFM,100000000.0,100000000.0,0
2020-10-30,TFM,100000000.0,100000000.0,0
2020-11-02,TFM,100000000.0,100000000.0,0
2020-11-03,TFM,100000000.0,100000000.0,0
2020-11-04,TFM,100000000.0,100000000.0,0
2020-11-05,TFM,100000000.0,100000000.0,0
2020-11-06,TFM,100000000.0,100000000.0,0
2020-11-09,TFM,100000000.0,100000000.0,0
2020-11-10,TFM,100000000.0,100000000.0,0
2020-11-11,TFM,100000000.0,100000000.0,0
2020-11-12,TFM,100000000.0,100000000.0,0
2020-11-13,TFM,100000000.0,100000000.0,0
2020-11-16,TFM,87383482.71080297,99684238.86314672,1
2020-11-17,TFM,87383482.71080297,100007093.35533422,1
2020-11-18,TFM,63349198.38358265,101419701.8015514,2
2020-11-19,TFM,52950533.18560566,101912422.49224629,3
2020-11-20,TFM,52950533.18560566,101548232.30669941,3
2020-11-23,TFM,52950533.18560566,102302762.14068379,3
2020-11-24,TFM,52950533.18560566,102222204.37701191,3
2020-11-25,TFM,52950533.18560566,102490095.53912129,3
2020-11-26,TFM,52950533.18560566,102684773.95709004,3
2020-11-27,TFM,52950533.18560566,103182976.05669941,3
2020-11-30,TFM,52950533.18560566,103353028.15630879,3
2020-12-01,TFM,52950533.18560566,103759801.34966816,3
2020-12-02,TFM,52950533.18560566,104409133.13677754,3
2020-12-03,TFM,52950533.18560566,104621503.64459004,3
2020-12-04,TFM,52950533.18560566,104822577.61919941,3
2020-12-07,TFM,52950533.18560566,105323842.07232441,3
2020-12-08,TFM,52950533.18560566,106306219.51373066,3
2020-12-09,TFM,52950533.18560566,106786068.92779316,3
2020-12-10,TFM,52950533.18560566,106076645.68560566,3
2020-12-11,TFM,52950533.18560566,107326177.91216816,3
2020-12-14,TFM,52950533.18560566,108732858.57623066,3
2020-12-15,TFM,52950533.18560566,108195022.15044941,3
2020-12-16,TFM,52950533.18560566,108554461.01763691,3
2020-12-17,TFM,52950533.18560566,107918229.66998066,3
2020-12-18,TFM,52950533.18560566,109796807.89263691,3
2020-12-21,TFM,52950533.18560566,111372849.00591816,3
2020-12-22,TFM,52950533.18560566,111023285.43169941,3
2020-12-23,TFM,52950533.18560566,110723121.95513691,3
2020-12-24,TFM,52950533.18560566,110152973.81060566,3
2020-12-25,TFM,52950533.18560566,111532808.86919941,3
2020-12-28,TFM,52950533.18560566,113308251.25201191,3
2020-12-29,TFM,52950533.18560566,113139300.66607441,3
2020-12-30,TFM,52950533.18560566,112931666.87701191,3
2020-12-31,TFM,52950533.18560566,113796182.79498066,3
2021-01-04,TFM,52950533.18560566,115499237.48248066,3
2021-01-05,TFM,52950533.18560566,116626853.10748066,3
2021-01-06,TFM,52950533.18560566,116990483.57623066,3
2021-01-07,TFM,52950533.18560566,118331433.96685566,3
2021-01-08,TFM,52950533.18560566,118643566.97466816,3
2021-01-11,TFM,52950533.18560566,118336832.01373066,3
2021-01-12,TFM,52950533.18560566,118610575.27544941,3
2021-01-13,TFM,52950533.18560566,117987676.83794941,3
2021-01-14,TFM,52950533.18560566,118995403.10748066,3
2021-01-15,TFM,52950533.18560566,119957890.02154316,3
2021-01-18,TFM,52950533.18560566,118921825.95904316,3
2021-01-19,TFM,52950533.18560566,114584147.15044941,3
2021-01-20,TFM,52950533.18560566,114780337.87310566,3
2021-01-21,TFM,80629194.65049629,116617678.34190254,2
2021-01-22,TFM,80629194.65049629,116040971.11534004,2
2021-01-25,TFM,80629194.65049629,115754714.86534004,2
2021-01-26,TFM,80629194.65049629,115061923.75205879,2
2021-01-27,TFM,80629194.65049629,112797988.10752754,2
2021-01-28,TFM,96107532.44381966,110539128.2446009,1
2021-01-29,TFM,109819890.1989073,109819890.1989073,0
2021-02-01,TFM,109819890.1989073,109819890.1989073,0
2021-02-02,TFM,109819890.1989073,109819890.1989073,0
2021-02-03,TFM,109819890.1989073,109819890.1989073,0
2021-02-04,TFM,96414095.54901238,110231465.86151238,1
2021-02-05,TFM,96414095.54901238,110307698.67401238,1
2021-02-08,TFM,96414095.54901238,110002764.29901238,1
2021-02-09,TFM,96414095.54901238,110002764.29901238,1
2021-02-17,TFM,96414095.54901238,111260622.11151238,1
2021-02-18,TFM,96414095.54901238,111317797.11151238,1
2021-02-19,TFM,96414095.54901238,111012861.17401238,1
2021-02-22,TFM,96414095.54901238,111050978.36151238,1
2021-02-23,TFM,90612511.20651238,110681634.64401238,2
2021-02-24,TFM,90612511.20651238,110681634.64401238,2
2021-02-25,TFM,90612511.20651238,110815044.01901238,2
2021-02-26,TFM,84832636.61932468,111126453.90448093,3
2021-03-01,TFM,84832636.61932468,111681113.08416843,3
2021-03-02,TFM,84832636.61932468,111587304.00213718,3
2021-03-03,TFM,84832636.61932468,111517663.18182468,3
2021-03-04,TFM,84832636.61932468,110921660.74041843,3
2021-03-05,TFM,84832636.61932468,110984708.00604343,3
2021-03-08,TFM,84832636.61932468,111059457.71307468,3
2021-03-09,TFM,84832636.61932468,110662419.62713718,3
2021-03-10,TFM,84832636.61932468,110970082.61541843,3
2021-03-11,TFM,84832636.61932468,111090887.88885593,3
2021-03-12,TFM,90435783.64432469,111095917.72635594,2
2021-03-15,TFM,90435783.64432469,111235821.33963719,2
2021-03-16,TFM,90435783.64432469,112039641.94510594,2
2021-03-17,TFM,90435783.64432469,112076857.47244969,2
2021-03-18,TFM,80540711.1558076,111970479.7104951,3
2021-03-19,TFM,80540711.1558076,111729793.7729951,3
2021-03-22,TFM,80540711.1558076,111557571.40971385,3
2021-03-23,TFM,80540711.1558076,111368242.89408885,3
2021-03-24,TFM,80540711.1558076,110504225.9995576,3
2021-03-25,TFM,80540711.1558076,110513106.76127635,3
2021-03-26,TFM,80540711.1558076,110323160.1792451,3
2021-03-29,TFM,80540711.1558076,110998171.01908885,3
2021-03-30,TFM,80540711.1558076,111009517.6011201,3
2021-03-31,TFM,80540711.1558076,111031660.86283885,3
2021-04-01,TFM,80540711.1558076,111854550.4136201,3
2021-04-02,TFM,80540711.1558076,112019626.5854951,3
2021-04-05,TFM,80540711.1558076,112321482.6401826,3
2021-04-06,TFM,80540711.1558076,112738295.7261201,3
2021-04-07,TFM,80540711.1558076,112862505.8823701,3
2021-04-08,TFM,80540711.1558076,112637487.1323701,3
2021-04-09,TFM,80540711.1558076,113122265.35502635,3
2021-04-12,TFM,80540711.1558076,113354621.40971385,3
2021-04-13,TFM,80540711.1558076,112693776.1948701,3
2021-04-14,TFM,80540711.1558076,112951020.82377635,3
2021-04-15,TFM,80540711.1558076,112488702.7573701,3
2021-04-16,TFM,80540711.1558076,112297494.7495576,3
2021-04-19,TFM,80540711.1558076,112824962.9136201,3
2021-04-20,TFM,80540711.1558076,112971935.9604951,3
2021-04-22,TFM,80540711.1558076,111456310.3745576,3
2021-04-23,TFM,80540711.1558076,112780162.3276826,3
2021-04-26,TFM,80540711.1558076,111864820.3354951,3
2021-04-27,TFM,89992105.80441356,111743263.61691356,2
2021-04-28,TFM,96343996.0947202,111743216.4072202,1
2021-04-29,TFM,96343996.0947202,111762275.7822202,1
2021-05-04,TFM,96343996.0947202,112143444.5322202,1
2021-05-05,TFM,96343996.0947202,112143444.5322202,1
2021-05-06,TFM,96343996.0947202,112105327.3447202,1
2021-05-07,TFM,96343996.0947202,112162502.3447202,1
2021-05-10,TFM,96343996.0947202,112696138.2822202,1
2021-05-11,TFM,87138097.7650204,112425040.1478329,2
2021-05-12,TFM,87138097.7650204,112601523.5462704,2
2021-05-13,TFM,87138097.7650204,112265521.69080165,2
2021-05-14,TFM,78107643.50414091,112413793.89476591,3
2021-05-17,TFM,78107643.50414091,112509708.93382841,3
2021-05-18,TFM,78107643.50414091,112829810.49632841,3
2021-05-19,TFM,78107643.50414091,114164154.24632841,3
2021-05-20,TFM,78107643.50414091,115232477.68382841,3
2021-05-21,TFM,78107643.50414091,114825355.51585966,3
2021-05-24,TFM,78107643.50414091,115361525.63304716,3
2021-05-25,TFM,78107643.50414091,115690096.23851591,3
2021-05-26,TFM,78107643.50414091,116523119.48070341,3
2021-05-27,TFM,78107643.50414091,115711230.80882841,3
2021-05-28,TFM,78107643.50414091,116425647.21507841,3
2021-05-31,TFM,78107643.50414091,117463809.91039091,3
2021-06-01,TFM,78107643.50414091,117854953.26976591,3
2021-06-02,TFM,78107643.50414091,117472245.65257841,3
2021-06-03,TFM,78107643.50414091,118446641.25804716,3
2021-06-04,TFM,78107643.50414091,118524449.07054716,3
2021-06-07,TFM,78107643.50414091,117204479.92992216,3
2021-06-09,TFM,78107643.50414091,116365598.67992216,3
2021-06-10,TFM,78107643.50414091,116037803.07445341,3
2021-06-11,TFM,78107643.50414091,117455539.20726591,3
2021-06-14,TFM,78107643.50414091,117416915.96507841,3
2021-06-15,TFM,78107643.50414091,117208712.05882841,3
2021-06-16,TFM,78107643.50414091,116713949.16820341,3
2021-06-17,TFM,78107643.50414091,116936442.13695341,3
2021-06-18,TFM,78107643.50414091,117513551.80492216,3
2021-06-21,TFM,78107643.50414091,117763156.29710966,3
2021-06-22,TFM,78107643.50414091,118399716.94164091,3
2021-06-23,TFM,78107643.50414091,118415860.10570341,3
2021-06-24,TFM,78107643.50414091,118533927.09789091,3
2021-06-25,TFM,78107643.50414091,118747887.84007841,3
2021-06-28,TFM,78107643.50414091,119249257.76195341,3
2021-06-29,TFM,78107643.50414091,119885835.98460966,3
2021-06-30,TFM,78107643.50414091,119496554.92992216,3
2021-07-01,TFM,78107643.50414091,119663958.64085966,3
2021-07-02,TFM,78107643.50414091,120379000.04710966,3
2021-07-09,TFM,78107643.50414091,118654462.54710966,3
2021-07-13,TFM,78107643.50414091,116871903.85570341,3
2021-07-15,TFM,86447906.35301396,116111352.34910771,2
2021-07-19,TFM,96877023.51885527,115440898.51885527,1
2021-07-20,TFM,115407081.56203301,115407081.56203301,0
2021-07-21,TFM,115407081.56203301,115407081.56203301,0
2021-07-22,TFM,115407081.56203301,115407081.56203301,0
2021-07-23,TFM,115407081.56203301,115407081.56203301,0
2021-07-26,TFM,115407081.56203301,115407081.56203301,0
2021-07-27,TFM,105041462.0845916,115254880.8345916,1
2021-07-28,TFM,105041462.0845916,115123377.7095916,1
2021-07-29,TFM,105041462.0845916,115276798.0220916,1
2021-07-30,TFM,105041462.0845916,115342549.5845916,1
2021-08-02,TFM,105041462.0845916,115517887.0845916,1
2021-08-03,TFM,105041462.0845916,115539804.2720916,1
2021-08-05,TFM,105041462.0845916,115627473.8033416,1
2021-08-06,TFM,105041462.0845916,115627473.8033416,1
2021-08-09,TFM,105041462.0845916,115726101.1470916,1
2021-08-11,TFM,105041462.0845916,115572680.0533416,1
2021-08-12,TFM,105041462.0845916,115320632.3970916,1
2021-08-13,TFM,105041462.0845916,115452135.5220916,1
2021-08-16,TFM,95645777.76752402,114935693.39252402,2
2021-08-18,TFM,95645777.76752402,114408403.54877402,2
2021-08-19,TFM,104081942.01085313,114437822.47960313,1
2021-08-20,TFM,104081942.01085313,114251526.38585313,1
2021-08-23,TFM,104081942.01085313,114054271.69835313,1
2021-08-24,TFM,104081942.01085313,114152899.04210313,1
2021-08-25,TFM,104081942.01085313,114152899.04210313,1
2021-08-26,TFM,104081942.01085313,114098106.07335313,1
2021-08-27,TFM,114024367.17470273,114024367.17470273,0
2021-08-30,TFM,114024367.17470273,114024367.17470273,0
2021-08-31,TFM,114024367.17470273,114024367.17470273,0
2021-09-01,TFM,114024367.17470273,114024367.17470273,0
2021-09-06,TFM,114024367.17470273,114024367.17470273,0
2021-09-07,TFM,114024367.17470273,114024367.17470273,0
2021-09-09,TFM,114024367.17470273,114024367.17470273,0
2021-09-10,TFM,114024367.17470273,114024367.17470273,0
2021-09-13,TFM,114024367.17470273,114024367.17470273,0
2021-09-14,TFM,114024367.17470273,114024367.17470273,0
2021-09-15,TFM,114024367.17470273,114024367.17470273,0
2021-09-16,TFM,114024367.17470273,114024367.17470273,0
2021-09-17,TFM,114024367.17470273,114024367.17470273,0
2021-09-20,TFM,114024367.17470273,114024367.17470273,0
2021-09-21,TFM,114024367.17470273,114024367.17470273,0
2021-09-23,TFM,114024367.17470273,114024367.17470273,0
2021-09-24,TFM,114024367.17470273,114024367.17470273,0
2021-09-27,TFM,114024367.17470273,114024367.17470273,0
2021-09-28,TFM,114024367.17470273,114024367.17470273,0
2021-09-29,TFM,114024367.17470273,114024367.17470273,0
2021-09-30,TFM,114024367.17470273,114024367.17470273,0
2021-10-01,TFM,114024367.17470273,114024367.17470273,0
2021-10-04,TFM,114024367.17470273,114024367.17470273,0
2021-10-05,TFM,114024367.17470273,114024367.17470273,0
2021-10-07,TFM,114024367.17470273,114024367.17470273,0
2021-10-08,TFM,114024367.17470273,114024367.17470273,0
2021-10-12,TFM,114024367.17470273,114024367.17470273,0
2021-10-13,TFM,114024367.17470273,114024367.17470273,0
2021-10-15,TFM,114024367.17470273,114024367.17470273,0
2021-10-19,TFM,114024367.17470273,114024367.17470273,0
2021-10-20,TFM,114024367.17470273,114024367.17470273,0
2021-10-21,TFM,114024367.17470273,114024367.17470273,0
2021-10-22,TFM,114024367.17470273,114024367.17470273,0
2021-10-26,TFM,114024367.17470273,114024367.17470273,0
2021-10-27,TFM,114024367.17470273,114024367.17470273,0
2021-10-28,TFM,114024367.17470273,114024367.17470273,0
2021-10-29,TFM,114024367.17470273,114024367.17470273,0
2021-11-03,TFM,114024367.17470273,114024367.17470273,0
2021-11-04,TFM,114024367.17470273,114024367.17470273,0
2021-11-05,TFM,114024367.17470273,114024367.17470273,0
2021-11-08,TFM,114024367.17470273,114024367.17470273,0
2021-11-09,TFM,114024367.17470273,114024367.17470273,0
2021-11-10,TFM,114024367.17470273,114024367.17470273,0
2021-11-11,TFM,114024367.17470273,114024367.17470273,0
2021-11-12,TFM,114024367.17470273,114024367.17470273,0
2021-11-15,TFM,114024367.17470273,114024367.17470273,0
2021-11-16,TFM,93282951.64970273,113967951.64970273,1
2021-11-17,TFM,93282951.64970273,113967951.64970273,1
2021-11-18,TFM,93282951.64970273,114132951.64970273,1
2021-11-19,TFM,93282951.64970273,114132951.64970273,1
2021-11-22,TFM,93282951.64970273,114072951.64970273,1
2021-11-23,TFM,93282951.64970273,114732951.64970273,1
2021-11-24,TFM,93282951.64970273,114882951.64970273,1
2021-11-25,TFM,93282951.64970273,115032951.64970273,1
2021-11-26,TFM,65804177.01927304,114124325.45677304,2
2021-11-29,TFM,65804177.01927304,113305153.58177304,2
2021-11-30,TFM,65804177.01927304,113241188.73802304,2
2021-12-01,TFM,65804177.01927304,113542550.06614804,2
2021-12-02,TFM,65804177.01927304,112983585.22239804,2
2021-12-03,TFM,65804177.01927304,111992843.03489804,2
2021-12-06,TFM,111854334.77268368,111854334.77268368,0
2021-12-07,TFM,111854334.77268368,111854334.77268368,0
2021-12-08,TFM,111854334.77268368,111854334.77268368,0
2021-12-09,TFM,111854334.77268368,111854334.77268368,0
2021-12-10,TFM,111854334.77268368,111854334.77268368,0
2021-12-13,TFM,111854334.77268368,111854334.77268368,0
2021-12-14,TFM,111854334.77268368,111854334.77268368,0
2021-12-15,TFM,111854334.77268368,111854334.77268368,0
2021-12-16,TFM,111854334.77268368,111854334.77268368,0
2021-12-17,TFM,111854334.77268368,111854334.77268368,0
2021-12-20,TFM,111854334.77268368,111854334.77268368,0
2021-12-21,TFM,111854334.77268368,111854334.77268368,0
2021-12-22,TFM,103156968.26268367,111726968.26268367,1
2021-12-23,TFM,103156968.26268367,111406968.26268367,1
2021-12-24,TFM,111402168.60018368,111402168.60018368,0
2021-12-27,TFM,111402168.60018368,111402168.60018368,0
2021-12-28,TFM,111402168.60018368,111402168.60018368,0
2021-12-29,TFM,111402168.60018368,111402168.60018368,0
2021-12-30,TFM,111402168.60018368,111402168.60018368,0
2021-12-31,TFM,111402168.60018368,111402168.60018368,0
2022-01-04,TFM,101057946.5356333,111326601.2231333,1
2022-01-05,TFM,101057946.5356333,111230504.3481333,1
2022-01-06,TFM,101057946.5356333,111491338.7231333,1
2022-01-07,TFM,101057946.5356333,111820814.5043833,1
2022-01-10,TFM,101057946.5356333,111724717.6293833,1
2022-01-11,TFM,101057946.5356333,111875727.0043833,1
2022-01-12,TFM,101057946.5356333,112630775.4418833,1
2022-01-13,TFM,101057946.5356333,113138716.8481333,1
2022-01-14,TFM,83066352.68782683,113354482.66829558,3
2022-01-17,TFM,83066352.68782683,113370793.60579558,3
2022-01-18,TFM,83066352.68782683,113981976.51595183,3
2022-01-19,TFM,83066352.68782683,113458957.96126433,3
2022-01-20,TFM,83066352.68782683,114545929.44563933,3
2022-01-21,TFM,83066352.68782683,115499953.07845183,3
2022-01-24,TFM,83066352.68782683,115810238.03938933,3
2022-01-25,TFM,83066352.68782683,116810700.83235808,3
2022-01-26,TFM,83066352.68782683,116715030.32454558,3
2022-01-27,TFM,83066352.68782683,116169313.33235808,3
2022-01-28,TFM,83066352.68782683,116357574.95345183,3
2022-02-07,TFM,83066352.68782683,116531815.77376433,3
2022-02-08,TFM,83066352.68782683,116484218.11751433,3
2022-02-09,TFM,83066352.68782683,116484105.32454558,3
2022-02-10,TFM,83066352.68782683,116694557.47298308,3
2022-02-11,TFM,83066352.68782683,116521917.23860808,3
2022-02-14,TFM,83066352.68782683,114589849.56282683,3
2022-02-16,TFM,83066352.68782683,115027182.57063933,3
2022-02-17,TFM,83066352.68782683,115508371.53548308,3
2022-02-18,TFM,83066352.68782683,114920563.82063933,3
2022-02-21,TFM,83066352.68782683,115088508.35188933,3
2022-02-22,TFM,83066352.68782683,115897406.00813933,3
2022-02-23,TFM,83512125.09878093,115754970.11831218,3
2022-02-24,TFM,83512125.09878093,115299651.07534343,3
2022-02-25,TFM,83512125.09878093,115363281.73940593,3
2022-02-28,TFM,95638789.94801725,115290243.26832975,2
2022-03-01,TFM,95638789.94801725,115140808.11207975,2
2022-03-02,TFM,95638789.94801725,114505424.51832975,2
2022-03-03,TFM,95638789.94801725,114829578.131611,2
2022-03-04,TFM,95638789.94801725,114719860.553486,2
2022-03-07,TFM,95638789.94801725,114378348.15114225,2
2022-03-08,TFM,107483287.47590545,114193287.47590545,1
2022-03-09,TFM,98586810.083524,114285009.692899,1
2022-03-10,TFM,98586810.083524,114137068.677274,1
2022-03-11,TFM,98586810.083524,113906938.208524,1
2022-03-14,TFM,98586810.083524,113676807.739774,1
2022-03-15,TFM,98586810.083524,113545304.614774,1
2022-03-16,TFM,113516836.42679891,113516836.42679891,0
2022-03-17,TFM,113516836.42679891,113516836.42679891,0
2022-03-18,TFM,113516836.42679891,113516836.42679891,0
2022-03-21,TFM,113516836.42679891,113516836.42679891,0
2022-03-22,TFM,113516836.42679891,113516836.42679891,0
2022-03-23,TFM,113516836.42679891,113516836.42679891,0
2022-03-24,TFM,113516836.42679891,113516836.42679891,0
2022-03-25,TFM,113516836.42679891,113516836.42679891,0
2022-03-28,TFM,113516836.42679891,113516836.42679891,0
2022-03-29,TFM,102690034.36197372,114185610.14322372,1
2022-03-30,TFM,102690034.36197372,114306154.67447372,1
2022-03-31,TFM,102690034.36197372,114415740.61197372,1
2022-04-01,TFM,102690034.36197372,114854084.36197372,1
2022-04-04,TFM,102690034.36197372,114667788.26822372,1
2022-04-05,TFM,102690034.36197372,114634912.48697372,1
2022-04-06,TFM,102690034.36197372,115073257.01822372,1
2022-04-07,TFM,102690034.36197372,115106132.79947372,1
2022-04-08,TFM,102690034.36197372,114580119.51822372,1
2022-04-12,TFM,102690034.36197372,114722581.23697372,1
2022-04-13,TFM,102690034.36197372,115303387.48697372,1
2022-04-14,TFM,102690034.36197372,115467766.39322372,1
2022-04-15,TFM,102690034.36197372,115292428.89322372,1
2022-04-18,TFM,102690034.36197372,115347221.86197372,1
2022-04-19,TFM,102690034.36197372,114963671.08072372,1
2022-04-20,TFM,102690034.36197372,114963671.08072372,1
2022-04-21,TFM,102690034.36197372,114963671.08072372,1
2022-04-22,TFM,102690034.36197372,114865042.95572372,1
2022-04-25,TFM,102690034.36197372,114021230.45572372,1
2022-04-26,TFM,102690034.36197372,114119858.58072372,1
2022-04-27,TFM,113888919.44643466,113888919.44643466,0
2022-04-28,TFM,113888919.44643466,113888919.44643466,0
2022-04-29,TFM,113888919.44643466,113888919.44643466,0
2022-05-04,TFM,113888919.44643466,113888919.44643466,0
2022-05-05,TFM,113888919.44643466,113888919.44643466,0
2022-05-06,TFM,113888919.44643466,113888919.44643466,0
2022-05-09,TFM,113888919.44643466,113888919.44643466,0
2022-05-10,TFM,113888919.44643466,113888919.44643466,0
2022-05-11,TFM,113888919.44643466,113888919.44643466,0
2022-05-12,TFM,113888919.44643466,113888919.44643466,0
2022-05-13,TFM,113888919.44643466,113888919.44643466,0
2022-05-16,TFM,113888919.44643466,113888919.44643466,0
2022-05-17,TFM,113888919.44643466,113888919.44643466,0
2022-05-18,TFM,113888919.44643466,113888919.44643466,0
2022-05-19,TFM,113888919.44643466,113888919.44643466,0
2022-05-20,TFM,113888919.44643466,113888919.44643466,0
2022-05-23,TFM,113888919.44643466,113888919.44643466,0
2022-05-24,TFM,113888919.44643466,113888919.44643466,0
2022-05-25,TFM,113888919.44643466,113888919.44643466,0
2022-05-26,TFM,113888919.44643466,113888919.44643466,0
2022-05-27,TFM,113888919.44643466,113888919.44643466,0
2022-05-30,TFM,113888919.44643466,113888919.44643466,0
2022-05-31,TFM,113888919.44643466,113888919.44643466,0
2022-06-01,TFM,113888919.44643466,113888919.44643466,0
2022-06-03,TFM,113888919.44643466,113888919.44643466,0
2022-06-06,TFM,113888919.44643466,113888919.44643466,0
2022-06-07,TFM,113888919.44643466,113888919.44643466,0
2022-06-08,TFM,113888919.44643466,113888919.44643466,0
2022-06-09,TFM,113888919.44643466,113888919.44643466,0
2022-06-10,TFM,113888919.44643466,113888919.44643466,0
2022-06-13,TFM,113888919.44643466,113888919.44643466,0
2022-06-14,TFM,113888919.44643466,113888919.44643466,0
2022-06-15,TFM,113888919.44643466,113888919.44643466,0
2022-06-16,TFM,113888919.44643466,113888919.44643466,0
2022-06-17,TFM,113888919.44643466,113888919.44643466,0
2022-06-20,TFM,113888919.44643466,113888919.44643466,0
2022-06-21,TFM,113888919.44643466,113888919.44643466,0
2022-06-22,TFM,113888919.44643466,113888919.44643466,0
2022-06-23,TFM,113888919.44643466,113888919.44643466,0
2022-06-24,TFM,113888919.44643466,113888919.44643466,0
2022-06-27,TFM,113888919.44643466,113888919.44643466,0
2022-06-28,TFM,113888919.44643466,113888919.44643466,0
2022-06-29,TFM,113888919.44643466,113888919.44643466,0
2022-06-30,TFM,113888919.44643466,113888919.44643466,0
2022-07-01,TFM,113888919.44643466,113888919.44643466,0
2022-07-04,TFM,113888919.44643466,113888919.44643466,0
2022-07-05,TFM,113888919.44643466,113888919.44643466,0
2022-07-06,TFM,113888919.44643466,113888919.44643466,0
2022-07-07,TFM,113888919.44643466,113888919.44643466,0
2022-07-08,TFM,113888919.44643466,113888919.44643466,0
2022-07-11,TFM,113888919.44643466,113888919.44643466,0
2022-07-13,TFM,113888919.44643466,113888919.44643466,0
2022-07-14,TFM,113888919.44643466,113888919.44643466,0
2022-07-15,TFM,113888919.44643466,113888919.44643466,0
2022-07-18,TFM,113888919.44643466,113888919.44643466,0
2022-07-19,TFM,113888919.44643466,113888919.44643466,0
2022-07-20,TFM,113888919.44643466,113888919.44643466,0
2022-07-21,TFM,113888919.44643466,113888919.44643466,0
2022-07-22,TFM,113888919.44643466,113888919.44643466,0
2022-07-25,TFM,113888919.44643466,113888919.44643466,0
2022-07-26,TFM,113888919.44643466,113888919.44643466,0
2022-07-27,TFM,113888919.44643466,113888919.44643466,0
2022-07-28,TFM,113888919.44643466,113888919.44643466,0
2022-07-29,TFM,113888919.44643466,113888919.44643466,0
2022-08-01,TFM,113888919.44643466,113888919.44643466,0
2022-08-02,TFM,113888919.44643466,113888919.44643466,0
2022-08-03,TFM,113888919.44643466,113888919.44643466,0
2022-08-04,TFM,113888919.44643466,113888919.44643466,0
2022-08-05,TFM,113888919.44643466,113888919.44643466,0
2022-08-08,TFM,113888919.44643466,113888919.44643466,0
2022-08-09,TFM,113888919.44643466,113888919.44643466,0
2022-08-10,TFM,113888919.44643466,113888919.44643466,0
2022-08-11,TFM,113888919.44643466,113888919.44643466,0
2022-08-12,TFM,113888919.44643466,113888919.44643466,0
2022-08-15,TFM,113888919.44643466,113888919.44643466,0
2022-08-16,TFM,113888919.44643466,113888919.44643466,0
2022-08-17,TFM,113888919.44643466,113888919.44643466,0
2022-08-18,TFM,113888919.44643466,113888919.44643466,0
2022-08-19,TFM,113888919.44643466,113888919.44643466,0
2022-08-22,TFM,113888919.44643466,113888919.44643466,0
